forecast_date,product_id,product_name,category,predicted_units,reorder_flag
2025-02-13,PRD039,Rice Cooker,Sports,11.1,0
2025-02-14,PRD039,Rice Cooker,Sports,10.8,0
2025-02-15,PRD039,Rice Cooker,Sports,10.4,0
2025-02-16,PRD039,Rice Cooker,Sports,10.4,0
2025-02-17,PRD039,Rice Cooker,Sports,11.3,0
2025-02-18,PRD039,Rice Cooker,Sports,11.3,0
2025-02-19,PRD039,Rice Cooker,Sports,11.1,0
2025-02-20,PRD039,Rice Cooker,Sports,11.5,0
2025-02-21,PRD039,Rice Cooker,Sports,11.3,0
2025-02-22,PRD039,Rice Cooker,Sports,10.8,0
2025-02-23,PRD039,Rice Cooker,Sports,10.8,0
2025-02-24,PRD039,Rice Cooker,Sports,11.3,0
2025-02-25,PRD039,Rice Cooker,Sports,11.3,0
2025-02-26,PRD039,Rice Cooker,Sports,11.1,0
2025-02-27,PRD039,Rice Cooker,Sports,11.5,0
2025-02-28,PRD039,Rice Cooker,Sports,11.3,0
2025-03-01,PRD039,Rice Cooker,Sports,15.4,0
2025-03-02,PRD039,Rice Cooker,Sports,15.3,0
2025-03-03,PRD039,Rice Cooker,Sports,16.6,0
2025-03-04,PRD039,Rice Cooker,Sports,16.5,0
2025-03-05,PRD039,Rice Cooker,Sports,16.7,0
2025-03-06,PRD039,Rice Cooker,Sports,16.6,0
2025-03-07,PRD039,Rice Cooker,Sports,16.5,0
2025-03-08,PRD039,Rice Cooker,Sports,16.7,0
2025-03-09,PRD039,Rice Cooker,Sports,16.6,0
2025-03-10,PRD039,Rice Cooker,Sports,16.8,0
2025-03-11,PRD039,Rice Cooker,Sports,16.8,0
2025-03-12,PRD039,Rice Cooker,Sports,17.0,0
2025-03-13,PRD039,Rice Cooker,Sports,16.8,0
2025-03-14,PRD039,Rice Cooker,Sports,16.8,0
2025-03-15,PRD039,Rice Cooker,Sports,17.0,0
2025-03-16,PRD039,Rice Cooker,Sports,16.9,0
2025-03-17,PRD039,Rice Cooker,Sports,17.5,0
2025-03-18,PRD039,Rice Cooker,Sports,17.5,0
2025-03-19,PRD039,Rice Cooker,Sports,17.9,0
2025-03-20,PRD039,Rice Cooker,Sports,17.7,0
2025-03-21,PRD039,Rice Cooker,Sports,17.7,0
2025-03-22,PRD039,Rice Cooker,Sports,18.1,0
2025-03-23,PRD039,Rice Cooker,Sports,18.0,0
2025-03-24,PRD039,Rice Cooker,Sports,17.8,0
2025-03-25,PRD039,Rice Cooker,Sports,17.7,0
2025-03-26,PRD039,Rice Cooker,Sports,18.0,0
2025-03-27,PRD039,Rice Cooker,Sports,17.8,0
2025-03-28,PRD039,Rice Cooker,Sports,17.8,0
2025-03-29,PRD039,Rice Cooker,Sports,18.3,0
2025-03-30,PRD039,Rice Cooker,Sports,18.2,0
2025-03-31,PRD039,Rice Cooker,Sports,18.2,0
2025-01-01,PRD040,Food Scale,Toys,11.7,0
2025-01-02,PRD040,Food Scale,Toys,12.1,0
2025-01-03,PRD040,Food Scale,Toys,11.5,0
2025-01-04,PRD040,Food Scale,Toys,11.0,0
2025-01-05,PRD040,Food Scale,Toys,10.9,0
2025-01-06,PRD040,Food Scale,Toys,11.8,0
2025-01-07,PRD040,Food Scale,Toys,11.8,0
2025-01-08,PRD040,Food Scale,Toys,11.7,0
2025-01-09,PRD040,Food Scale,Toys,12.1,0
2025-01-10,PRD040,Food Scale,Toys,11.5,0
2025-01-11,PRD040,Food Scale,Toys,11.0,0
2025-01-12,PRD040,Food Scale,Toys,10.9,0
2025-01-13,PRD040,Food Scale,Toys,12.4,0
2025-01-14,PRD040,Food Scale,Toys,12.5,0
2025-01-15,PRD040,Food Scale,Toys,12.4,0
2025-01-16,PRD040,Food Scale,Toys,12.6,0
2025-01-17,PRD040,Food Scale,Toys,12.1,0
2025-01-18,PRD040,Food Scale,Toys,11.5,0
2025-01-19,PRD040,Food Scale,Toys,11.5,0
2025-01-20,PRD040,Food Scale,Toys,12.5,0
2025-01-21,PRD040,Food Scale,Toys,12.5,0
2025-01-22,PRD040,Food Scale,Toys,12.4,0
2025-01-23,PRD040,Food Scale,Toys,12.7,0
2025-01-24,PRD040,Food Scale,Toys,12.1,0
2025-01-25,PRD040,Food Scale,Toys,11.6,0
2025-01-26,PRD040,Food Scale,Toys,11.6,0
2025-01-27,PRD040,Food Scale,Toys,12.5,0
2025-01-28,PRD040,Food Scale,Toys,12.5,0
2025-01-29,PRD040,Food Scale,Toys,12.4,0
2025-01-30,PRD040,Food Scale,Toys,12.7,0
2025-01-31,PRD040,Food Scale,Toys,12.2,0
2025-02-01,PRD040,Food Scale,Toys,11.6,0
2025-02-02,PRD040,Food Scale,Toys,11.5,0
2025-02-03,PRD040,Food Scale,Toys,12.5,0
2025-02-04,PRD040,Food Scale,Toys,12.5,0
2025-02-05,PRD040,Food Scale,Toys,12.4,0
2025-02-06,PRD040,Food Scale,Toys,12.7,0
2025-02-07,PRD040,Food Scale,Toys,12.2,0
2025-02-08,PRD040,Food Scale,Toys,11.6,0
2025-02-09,PRD040,Food Scale,Toys,11.5,0
2025-02-10,PRD040,Food Scale,Toys,12.5,0
2025-02-11,PRD040,Food Scale,Toys,12.6,0
2025-02-12,PRD040,Food Scale,Toys,12.5,0
2025-02-13,PRD040,Food Scale,Toys,12.8,0
2025-02-14,PRD040,Food Scale,Toys,12.3,0
2025-02-15,PRD040,Food Scale,Toys,11.7,0
2025-02-16,PRD040,Food Scale,Toys,11.6,0
2025-02-17,PRD040,Food Scale,Toys,12.6,0
2025-02-18,PRD040,Food Scale,Toys,12.7,0
2025-02-19,PRD040,Food Scale,Toys,12.6,0
2025-02-20,PRD040,Food Scale,Toys,12.9,0
2025-02-21,PRD040,Food Scale,Toys,12.4,0
2025-02-22,PRD040,Food Scale,Toys,11.8,0
2025-02-23,PRD040,Food Scale,Toys,11.7,0
2025-02-24,PRD040,Food Scale,Toys,12.6,0
2025-02-25,PRD040,Food Scale,Toys,12.7,0
2025-02-26,PRD040,Food Scale,Toys,12.6,0
2025-02-27,PRD040,Food Scale,Toys,12.9,0
2025-02-28,PRD040,Food Scale,Toys,12.4,0
2025-03-01,PRD040,Food Scale,Toys,13.9,0
2025-03-02,PRD040,Food Scale,Toys,13.9,0
2025-03-03,PRD040,Food Scale,Toys,14.6,0
2025-03-04,PRD040,Food Scale,Toys,14.5,0
2025-03-05,PRD040,Food Scale,Toys,14.6,0
2025-03-06,PRD040,Food Scale,Toys,14.4,0
2025-03-07,PRD040,Food Scale,Toys,14.4,0
2025-03-08,PRD040,Food Scale,Toys,14.9,0
2025-03-09,PRD040,Food Scale,Toys,15.0,0
2025-03-10,PRD040,Food Scale,Toys,14.7,0
2025-03-11,PRD040,Food Scale,Toys,14.6,0
2025-03-12,PRD040,Food Scale,Toys,14.7,0
2025-03-13,PRD040,Food Scale,Toys,14.6,0
2025-03-14,PRD040,Food Scale,Toys,14.6,0
2025-03-15,PRD040,Food Scale,Toys,15.1,0
2025-03-16,PRD040,Food Scale,Toys,15.3,0
2025-03-17,PRD040,Food Scale,Toys,15.2,0
2025-03-18,PRD040,Food Scale,Toys,15.1,0
2025-03-19,PRD040,Food Scale,Toys,15.2,0
2025-03-20,PRD040,Food Scale,Toys,15.3,0
2025-03-21,PRD040,Food Scale,Toys,15.3,0
2025-03-22,PRD040,Food Scale,Toys,16.1,0
2025-03-23,PRD040,Food Scale,Toys,16.2,0
2025-03-24,PRD040,Food Scale,Toys,15.5,0
2025-03-25,PRD040,Food Scale,Toys,15.4,0
2025-03-26,PRD040,Food Scale,Toys,15.6,0
2025-03-27,PRD040,Food Scale,Toys,15.6,0
2025-03-28,PRD040,Food Scale,Toys,15.6,0
2025-03-29,PRD040,Food Scale,Toys,16.4,0
2025-03-30,PRD040,Food Scale,Toys,16.5,0
2025-03-31,PRD040,Food Scale,Toys,15.7,0
2025-01-01,PRD041,Winter Jacket,Electronics,9.2,0
2025-01-02,PRD041,Winter Jacket,Electronics,9.3,0
2025-01-03,PRD041,Winter Jacket,Electronics,9.7,0
2025-01-04,PRD041,Winter Jacket,Electronics,9.6,0
2025-01-05,PRD041,Winter Jacket,Electronics,9.7,0
2025-01-06,PRD041,Winter Jacket,Electronics,9.1,0
2025-01-07,PRD041,Winter Jacket,Electronics,9.2,0
2025-01-08,PRD041,Winter Jacket,Electronics,9.2,0
2025-01-09,PRD041,Winter Jacket,Electronics,9.3,0
2025-01-10,PRD041,Winter Jacket,Electronics,9.7,0
2025-01-11,PRD041,Winter Jacket,Electronics,9.6,0
2025-01-12,PRD041,Winter Jacket,Electronics,9.7,0
2025-01-13,PRD041,Winter Jacket,Electronics,9.1,0
2025-01-14,PRD041,Winter Jacket,Electronics,9.2,0
2025-01-15,PRD041,Winter Jacket,Electronics,9.2,0
2025-01-16,PRD041,Winter Jacket,Electronics,9.3,0
2025-01-17,PRD041,Winter Jacket,Electronics,9.7,0
2025-01-18,PRD041,Winter Jacket,Electronics,9.6,0
2025-01-19,PRD041,Winter Jacket,Electronics,9.7,0
2025-01-20,PRD041,Winter Jacket,Electronics,9.2,0
2025-01-21,PRD041,Winter Jacket,Electronics,9.3,0
2025-01-22,PRD041,Winter Jacket,Electronics,9.4,0
2025-01-23,PRD041,Winter Jacket,Electronics,9.5,0
2025-01-24,PRD041,Winter Jacket,Electronics,9.8,0
2025-01-25,PRD041,Winter Jacket,Electronics,9.7,0
2025-01-26,PRD041,Winter Jacket,Electronics,9.8,0
2025-01-27,PRD041,Winter Jacket,Electronics,9.2,0
2025-01-28,PRD041,Winter Jacket,Electronics,9.3,0
2025-01-29,PRD041,Winter Jacket,Electronics,9.3,0
2025-01-30,PRD041,Winter Jacket,Electronics,9.4,0
2025-01-31,PRD041,Winter Jacket,Electronics,9.7,0
2025-02-01,PRD041,Winter Jacket,Electronics,9.7,0
2025-02-02,PRD041,Winter Jacket,Electronics,9.7,0
2025-02-03,PRD041,Winter Jacket,Electronics,9.3,0
2025-02-04,PRD041,Winter Jacket,Electronics,9.4,0
2025-02-05,PRD041,Winter Jacket,Electronics,9.4,0
2025-02-06,PRD041,Winter Jacket,Electronics,9.4,0
2025-02-07,PRD041,Winter Jacket,Electronics,9.7,0
2025-02-08,PRD041,Winter Jacket,Electronics,9.7,0
2025-02-09,PRD041,Winter Jacket,Electronics,9.7,0
2025-02-10,PRD041,Winter Jacket,Electronics,9.3,0
2025-02-11,PRD041,Winter Jacket,Electronics,9.4,0
2025-02-12,PRD041,Winter Jacket,Electronics,9.4,0
2025-02-13,PRD041,Winter Jacket,Electronics,9.4,0
2025-02-14,PRD041,Winter Jacket,Electronics,9.7,0
2025-02-15,PRD041,Winter Jacket,Electronics,9.7,0
2025-02-16,PRD041,Winter Jacket,Electronics,9.7,0
2025-02-17,PRD041,Winter Jacket,Electronics,9.7,0
2025-02-18,PRD041,Winter Jacket,Electronics,9.7,0
2025-02-19,PRD041,Winter Jacket,Electronics,9.8,0
2025-02-20,PRD041,Winter Jacket,Electronics,9.8,0
2025-02-21,PRD041,Winter Jacket,Electronics,9.9,0
2025-02-22,PRD041,Winter Jacket,Electronics,9.8,0
2025-02-23,PRD041,Winter Jacket,Electronics,9.9,0
2025-02-24,PRD041,Winter Jacket,Electronics,9.8,0
2025-02-25,PRD041,Winter Jacket,Electronics,9.9,0
2025-02-26,PRD041,Winter Jacket,Electronics,9.9,0
2025-02-27,PRD041,Winter Jacket,Electronics,9.9,0
2025-02-28,PRD041,Winter Jacket,Electronics,9.9,0
2025-03-01,PRD041,Winter Jacket,Electronics,10.7,0
2025-03-02,PRD041,Winter Jacket,Electronics,10.7,0
2025-03-03,PRD041,Winter Jacket,Electronics,11.0,0
2025-03-04,PRD041,Winter Jacket,Electronics,11.1,0
2025-03-05,PRD041,Winter Jacket,Electronics,11.2,0
2025-03-06,PRD041,Winter Jacket,Electronics,11.3,0
2025-03-07,PRD041,Winter Jacket,Electronics,11.2,0
2025-03-08,PRD041,Winter Jacket,Electronics,11.2,0
2025-03-09,PRD041,Winter Jacket,Electronics,11.1,0
2025-03-10,PRD041,Winter Jacket,Electronics,11.4,0
2025-03-11,PRD041,Winter Jacket,Electronics,11.5,0
2025-03-12,PRD041,Winter Jacket,Electronics,11.6,0
2025-03-13,PRD041,Winter Jacket,Electronics,11.7,0
2025-03-14,PRD041,Winter Jacket,Electronics,11.7,0
2025-03-15,PRD041,Winter Jacket,Electronics,11.6,0
2025-03-16,PRD041,Winter Jacket,Electronics,11.6,0
2025-03-17,PRD041,Winter Jacket,Electronics,11.8,0
2025-03-18,PRD041,Winter Jacket,Electronics,11.8,0
2025-03-19,PRD041,Winter Jacket,Electronics,12.0,0
2025-03-20,PRD041,Winter Jacket,Electronics,12.1,0
2025-03-21,PRD041,Winter Jacket,Electronics,12.0,0
2025-03-22,PRD041,Winter Jacket,Electronics,11.9,0
2025-03-23,PRD041,Winter Jacket,Electronics,11.9,0
2025-03-24,PRD041,Winter Jacket,Electronics,11.7,0
2025-03-25,PRD041,Winter Jacket,Electronics,11.7,0
2025-03-26,PRD041,Winter Jacket,Electronics,11.9,0
2025-03-27,PRD041,Winter Jacket,Electronics,12.0,0
2025-03-28,PRD041,Winter Jacket,Electronics,11.9,0
2025-03-29,PRD041,Winter Jacket,Electronics,11.8,0
2025-03-30,PRD041,Winter Jacket,Electronics,11.8,0
2025-03-31,PRD041,Winter Jacket,Electronics,12.1,0
2025-01-01,PRD042,Rain Coat,Apparel,10.1,0
2025-01-02,PRD042,Rain Coat,Apparel,10.3,0
2025-01-03,PRD042,Rain Coat,Apparel,10.2,0
2025-01-04,PRD042,Rain Coat,Apparel,9.8,0
2025-01-05,PRD042,Rain Coat,Apparel,9.7,0
2025-01-06,PRD042,Rain Coat,Apparel,10.1,0
2025-01-07,PRD042,Rain Coat,Apparel,10.1,0
2025-01-08,PRD042,Rain Coat,Apparel,10.1,0
2025-01-09,PRD042,Rain Coat,Apparel,10.3,0
2025-01-10,PRD042,Rain Coat,Apparel,10.2,0
2025-01-11,PRD042,Rain Coat,Apparel,9.8,0
2025-01-12,PRD042,Rain Coat,Apparel,9.7,0
2025-01-13,PRD042,Rain Coat,Apparel,10.6,0
2025-01-14,PRD042,Rain Coat,Apparel,10.7,0
2025-01-15,PRD042,Rain Coat,Apparel,10.7,0
2025-01-16,PRD042,Rain Coat,Apparel,10.8,0
2025-01-17,PRD042,Rain Coat,Apparel,10.7,0
2025-01-18,PRD042,Rain Coat,Apparel,10.4,0
2025-01-19,PRD042,Rain Coat,Apparel,10.3,0
2025-01-20,PRD042,Rain Coat,Apparel,11.0,0
2025-01-21,PRD042,Rain Coat,Apparel,11.1,0
2025-01-22,PRD042,Rain Coat,Apparel,11.1,0
2025-01-23,PRD042,Rain Coat,Apparel,11.2,0
2025-01-24,PRD042,Rain Coat,Apparel,11.1,0
2025-01-25,PRD042,Rain Coat,Apparel,10.9,0
2025-01-26,PRD042,Rain Coat,Apparel,10.8,0
2025-01-27,PRD042,Rain Coat,Apparel,11.1,0
2025-01-28,PRD042,Rain Coat,Apparel,11.1,0
2025-01-29,PRD042,Rain Coat,Apparel,11.2,0
2025-01-30,PRD042,Rain Coat,Apparel,11.2,0
2025-01-31,PRD042,Rain Coat,Apparel,11.2,0
2025-02-01,PRD042,Rain Coat,Apparel,10.9,0
2025-02-02,PRD042,Rain Coat,Apparel,10.7,0
2025-02-03,PRD042,Rain Coat,Apparel,11.1,0
2025-02-04,PRD042,Rain Coat,Apparel,11.1,0
2025-02-05,PRD042,Rain Coat,Apparel,11.2,0
2025-02-06,PRD042,Rain Coat,Apparel,11.2,0
2025-02-07,PRD042,Rain Coat,Apparel,11.2,0
2025-02-08,PRD042,Rain Coat,Apparel,10.9,0
2025-02-09,PRD042,Rain Coat,Apparel,10.7,0
2025-02-10,PRD042,Rain Coat,Apparel,11.2,0
2025-02-11,PRD042,Rain Coat,Apparel,11.3,0
2025-02-12,PRD042,Rain Coat,Apparel,11.3,0
2025-02-13,PRD042,Rain Coat,Apparel,11.3,0
2025-02-14,PRD042,Rain Coat,Apparel,11.3,0
2025-02-15,PRD042,Rain Coat,Apparel,11.0,0
2025-02-16,PRD042,Rain Coat,Apparel,10.9,0
2025-02-17,PRD042,Rain Coat,Apparel,11.3,0
2025-02-18,PRD042,Rain Coat,Apparel,11.4,0
2025-02-19,PRD042,Rain Coat,Apparel,11.4,0
2025-02-20,PRD042,Rain Coat,Apparel,11.5,0
2025-02-21,PRD042,Rain Coat,Apparel,11.4,0
2025-02-22,PRD042,Rain Coat,Apparel,11.1,0
2025-02-23,PRD042,Rain Coat,Apparel,11.0,0
2025-02-24,PRD042,Rain Coat,Apparel,11.3,0
2025-02-25,PRD042,Rain Coat,Apparel,11.4,0
2025-02-26,PRD042,Rain Coat,Apparel,11.4,0
2025-02-27,PRD042,Rain Coat,Apparel,11.5,0
2025-02-28,PRD042,Rain Coat,Apparel,11.4,0
2025-03-01,PRD042,Rain Coat,Apparel,14.3,0
2025-03-02,PRD042,Rain Coat,Apparel,14.3,0
2025-03-03,PRD042,Rain Coat,Apparel,16.0,0
2025-03-04,PRD042,Rain Coat,Apparel,15.8,0
2025-03-05,PRD042,Rain Coat,Apparel,15.6,0
2025-03-06,PRD042,Rain Coat,Apparel,15.3,0
2025-03-07,PRD042,Rain Coat,Apparel,15.4,0
2025-03-08,PRD042,Rain Coat,Apparel,15.6,0
2025-03-09,PRD042,Rain Coat,Apparel,15.7,0
2025-03-10,PRD042,Rain Coat,Apparel,16.2,0
2025-03-11,PRD042,Rain Coat,Apparel,16.0,0
2025-03-12,PRD042,Rain Coat,Apparel,15.8,0
2025-03-13,PRD042,Rain Coat,Apparel,15.6,0
2025-03-14,PRD042,Rain Coat,Apparel,15.6,0
2025-03-15,PRD042,Rain Coat,Apparel,15.8,0
2025-03-16,PRD042,Rain Coat,Apparel,15.9,0
2025-03-17,PRD042,Rain Coat,Apparel,16.7,0
2025-03-18,PRD042,Rain Coat,Apparel,16.5,0
2025-03-19,PRD042,Rain Coat,Apparel,16.4,0
2025-03-20,PRD042,Rain Coat,Apparel,16.1,0
2025-03-21,PRD042,Rain Coat,Apparel,16.2,0
2025-03-22,PRD042,Rain Coat,Apparel,16.7,0
2025-03-23,PRD042,Rain Coat,Apparel,16.7,0
2025-03-24,PRD042,Rain Coat,Apparel,16.9,0
2025-03-25,PRD042,Rain Coat,Apparel,16.7,0
2025-03-26,PRD042,Rain Coat,Apparel,16.5,0
2025-03-27,PRD042,Rain Coat,Apparel,16.3,0
2025-03-28,PRD042,Rain Coat,Apparel,16.3,0
2025-03-29,PRD042,Rain Coat,Apparel,16.8,0
2025-03-30,PRD042,Rain Coat,Apparel,16.8,0
2025-03-31,PRD042,Rain Coat,Apparel,17.0,0
2025-01-01,PRD043,Beanie Hat,Home & Kitchen,7.7,0
2025-01-02,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-01-03,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-01-04,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-01-05,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-01-06,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-01-07,PRD043,Beanie Hat,Home & Kitchen,7.6,0
2025-01-08,PRD043,Beanie Hat,Home & Kitchen,7.7,0
2025-01-09,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-01-10,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-01-11,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-01-12,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-01-13,PRD043,Beanie Hat,Home & Kitchen,7.3,0
2025-01-14,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-01-15,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-01-16,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-01-17,PRD043,Beanie Hat,Home & Kitchen,7.3,0
2025-01-18,PRD043,Beanie Hat,Home & Kitchen,7.3,0
2025-01-19,PRD043,Beanie Hat,Home & Kitchen,7.3,0
2025-01-20,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-01-21,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-01-22,PRD043,Beanie Hat,Home & Kitchen,7.6,0
2025-01-23,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-01-24,PRD043,Beanie Hat,Home & Kitchen,7.3,0
2025-01-25,PRD043,Beanie Hat,Home & Kitchen,7.3,0
2025-01-26,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-01-27,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-01-28,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-01-29,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-01-30,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-01-31,PRD043,Beanie Hat,Home & Kitchen,7.3,0
2025-02-01,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-02-02,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-02-03,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-02-04,PRD043,Beanie Hat,Home & Kitchen,7.6,0
2025-02-05,PRD043,Beanie Hat,Home & Kitchen,7.6,0
2025-02-06,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-02-07,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-02-08,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-02-09,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-02-10,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-02-11,PRD043,Beanie Hat,Home & Kitchen,7.6,0
2025-02-12,PRD043,Beanie Hat,Home & Kitchen,7.6,0
2025-02-13,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-02-14,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-02-15,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-02-16,PRD043,Beanie Hat,Home & Kitchen,7.4,0
2025-02-17,PRD043,Beanie Hat,Home & Kitchen,7.6,0
2025-02-18,PRD043,Beanie Hat,Home & Kitchen,7.7,0
2025-02-19,PRD043,Beanie Hat,Home & Kitchen,7.8,0
2025-02-20,PRD043,Beanie Hat,Home & Kitchen,7.6,0
2025-02-21,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-02-22,PRD043,Beanie Hat,Home & Kitchen,7.5,0
2025-02-23,PRD043,Beanie Hat,Home & Kitchen,7.6,0
2025-02-24,PRD043,Beanie Hat,Home & Kitchen,7.7,0
2025-02-25,PRD043,Beanie Hat,Home & Kitchen,7.8,0
2025-02-26,PRD043,Beanie Hat,Home & Kitchen,7.8,0
2025-02-27,PRD043,Beanie Hat,Home & Kitchen,7.7,0
2025-02-28,PRD043,Beanie Hat,Home & Kitchen,7.6,0
2025-03-01,PRD043,Beanie Hat,Home & Kitchen,9.2,0
2025-03-02,PRD043,Beanie Hat,Home & Kitchen,9.0,0
2025-03-03,PRD043,Beanie Hat,Home & Kitchen,9.5,0
2025-03-04,PRD043,Beanie Hat,Home & Kitchen,9.7,0
2025-03-05,PRD043,Beanie Hat,Home & Kitchen,9.6,0
2025-03-06,PRD043,Beanie Hat,Home & Kitchen,9.5,0
2025-03-07,PRD043,Beanie Hat,Home & Kitchen,9.4,0
2025-03-08,PRD043,Beanie Hat,Home & Kitchen,9.4,0
2025-03-09,PRD043,Beanie Hat,Home & Kitchen,9.2,0
2025-03-10,PRD043,Beanie Hat,Home & Kitchen,9.7,0
2025-03-11,PRD043,Beanie Hat,Home & Kitchen,9.9,0
2025-03-12,PRD043,Beanie Hat,Home & Kitchen,9.8,0
2025-03-13,PRD043,Beanie Hat,Home & Kitchen,9.7,0
2025-03-14,PRD043,Beanie Hat,Home & Kitchen,9.7,0
2025-03-15,PRD043,Beanie Hat,Home & Kitchen,9.7,0
2025-03-16,PRD043,Beanie Hat,Home & Kitchen,9.4,0
2025-03-17,PRD043,Beanie Hat,Home & Kitchen,10.0,0
2025-03-18,PRD043,Beanie Hat,Home & Kitchen,10.2,0
2025-03-19,PRD043,Beanie Hat,Home & Kitchen,10.1,0
2025-03-20,PRD043,Beanie Hat,Home & Kitchen,10.0,0
2025-03-21,PRD043,Beanie Hat,Home & Kitchen,10.0,0
2025-03-22,PRD043,Beanie Hat,Home & Kitchen,10.0,0
2025-03-23,PRD043,Beanie Hat,Home & Kitchen,9.7,0
2025-03-24,PRD043,Beanie Hat,Home & Kitchen,10.0,0
2025-03-25,PRD043,Beanie Hat,Home & Kitchen,10.2,0
2025-03-26,PRD043,Beanie Hat,Home & Kitchen,10.1,0
2025-03-27,PRD043,Beanie Hat,Home & Kitchen,10.0,0
2025-03-28,PRD043,Beanie Hat,Home & Kitchen,10.0,0
2025-03-29,PRD043,Beanie Hat,Home & Kitchen,10.0,0
2025-03-30,PRD043,Beanie Hat,Home & Kitchen,9.7,0
2025-03-31,PRD043,Beanie Hat,Home & Kitchen,11.5,0
2025-01-01,PRD044,Scarf Set,Sports,2.6,0
2025-01-02,PRD044,Scarf Set,Sports,2.5,0
2025-01-03,PRD044,Scarf Set,Sports,2.5,0
2025-01-04,PRD044,Scarf Set,Sports,2.5,0
2025-01-05,PRD044,Scarf Set,Sports,2.6,0
2025-01-06,PRD044,Scarf Set,Sports,2.6,0
2025-01-07,PRD044,Scarf Set,Sports,2.6,0
2025-01-08,PRD044,Scarf Set,Sports,2.6,0
2025-01-09,PRD044,Scarf Set,Sports,2.5,0
2025-01-10,PRD044,Scarf Set,Sports,2.5,0
2025-01-11,PRD044,Scarf Set,Sports,2.5,0
2025-01-12,PRD044,Scarf Set,Sports,2.6,0
2025-01-13,PRD044,Scarf Set,Sports,2.6,0
2025-01-14,PRD044,Scarf Set,Sports,2.5,0
2025-01-15,PRD044,Scarf Set,Sports,2.6,0
2025-01-16,PRD044,Scarf Set,Sports,2.5,0
2025-01-17,PRD044,Scarf Set,Sports,2.5,0
2025-01-18,PRD044,Scarf Set,Sports,2.4,0
2025-01-19,PRD044,Scarf Set,Sports,2.5,0
2025-01-20,PRD044,Scarf Set,Sports,2.6,0
2025-01-21,PRD044,Scarf Set,Sports,2.6,0
2025-01-22,PRD044,Scarf Set,Sports,2.6,0
2025-01-23,PRD044,Scarf Set,Sports,2.5,0
2025-01-24,PRD044,Scarf Set,Sports,2.5,0
2025-01-25,PRD044,Scarf Set,Sports,2.5,0
2025-01-26,PRD044,Scarf Set,Sports,2.6,0
2025-01-27,PRD044,Scarf Set,Sports,2.5,0
2025-01-28,PRD044,Scarf Set,Sports,2.5,0
2025-01-29,PRD044,Scarf Set,Sports,2.5,0
2025-01-30,PRD044,Scarf Set,Sports,2.5,0
2025-01-31,PRD044,Scarf Set,Sports,2.4,0
2025-02-01,PRD044,Scarf Set,Sports,2.4,0
2025-02-02,PRD044,Scarf Set,Sports,2.5,0
2025-02-03,PRD044,Scarf Set,Sports,2.6,0
2025-02-04,PRD044,Scarf Set,Sports,2.6,0
2025-02-05,PRD044,Scarf Set,Sports,2.6,0
2025-02-06,PRD044,Scarf Set,Sports,2.5,0
2025-02-07,PRD044,Scarf Set,Sports,2.5,0
2025-02-08,PRD044,Scarf Set,Sports,2.5,0
2025-02-09,PRD044,Scarf Set,Sports,2.6,0
2025-02-10,PRD044,Scarf Set,Sports,2.6,0
2025-02-11,PRD044,Scarf Set,Sports,2.6,0
2025-02-12,PRD044,Scarf Set,Sports,2.6,0
2025-02-13,PRD044,Scarf Set,Sports,2.5,0
2025-02-14,PRD044,Scarf Set,Sports,2.5,0
2025-02-15,PRD044,Scarf Set,Sports,2.5,0
2025-02-16,PRD044,Scarf Set,Sports,2.6,0
2025-02-17,PRD044,Scarf Set,Sports,2.7,0
